Tract ID,STATE2KX,CNTY2KX,TRACT2KX,Age Group,nq(x),l(x),nd(x),nL(x),T(x),e(x),se(nq(x)),se(e(x))
51103030100,51,103,030100,Under 1,0.008269,100000,827,99256,7712410,77.1,0.002,1.4242
51103030100,51,103,030100,1-4,0.001484,99173,147,396398,7613155,76.8,0.0005,1.4278
51103030100,51,103,030100,5-14,0.001619,99026,160,989458,7216757,72.9,0.0003,1.4294
51103030100,51,103,030100,15-24,0.014535,98866,1437,981472,6227299,63,0.0087,1.4316
51103030100,51,103,030100,25-34,0.01868,97429,1820,965187,5245827,53.8,0.0112,1.3564
51103030100,51,103,030100,35-44,0.01153,95609,1102,950575,4280640,44.8,0.0068,1.2597
51103030100,51,103,030100,45-54,0.048327,94506,4567,922227,3330065,35.2,0.0147,1.2438
51103030100,51,103,030100,55-64,0.089409,89939,8041,859185,2407838,26.8,0.017,1.2114
51103030100,51,103,030100,65-74,0.153061,81898,12535,756301,1548653,18.9,0.0243,1.2531
51103030100,51,103,030100,75-84,0.483247,69362,33519,526028,792352,11.4,0.0793,1.4023
51103030100,51,103,030100,85 and older,1,35843,35843,266323,266323,7.4,0.0349,1.9293
51103030200,51,103,030200,Under 1,0.01548,100000,1548,98607,7965474,79.7,0.0124,1.8693
51103030200,51,103,030200,1-4,0.001789,98452,176,393456,7866868,79.9,0.0005,1.6023
51103030200,51,103,030200,5-14,0.001905,98276,187,981823,7473412,76,0.0004,1.6046
51103030200,51,103,030200,15-24,0.014903,98089,1462,973577,6491589,66.2,0.0089,1.6074
51103030200,51,103,030200,25-34,0.016657,96627,1610,958221,5518012,57.1,0.0098,1.5319
51103030200,51,103,030200,35-44,0.021822,95017,2073,939805,4559792,48,0.0113,1.4649
51103030200,51,103,030200,45-54,0.048216,92944,4481,907031,3619986,38.9,0.013,1.4092
51103030200,51,103,030200,55-64,0.079642,88462,7045,849398,2712955,30.7,0.0155,1.3983
51103030200,51,103,030200,65-74,0.132626,81417,10798,760181,1863557,22.9,0.0214,1.445
51103030200,51,103,030200,75-84,0.304279,70619,21488,598751,1103376,15.6,0.0405,1.5859
51103030200,51,103,030200,85 and older,1,49131,49131,504625,504625,10.3,0.0199,2.0988
51103030300,51,103,030300,Under 1,0.006257,100000,626,99437,7844350,78.4,0.0017,1.417
51103030300,51,103,030300,1-4,0.001074,99374,107,397284,7744913,77.9,0.0003,1.4195
51103030300,51,103,030300,5-14,0.006017,99268,597,989690,7347629,74,0.0061,1.4208
51103030300,51,103,030300,15-24,0.007902,98670,780,982805,6357939,64.4,0.0014,1.3655
51103030300,51,103,030300,25-34,0.021787,97891,2133,968242,5375135,54.9,0.0131,1.3736
51103030300,51,103,030300,35-44,0.045352,95758,4343,935865,4406892,46,0.0191,1.2277
51103030300,51,103,030300,45-54,0.032029,91415,2928,899512,3471027,38,0.0111,0.9582
51103030300,51,103,030300,55-64,0.086888,88487,7688,846430,2571515,29.1,0.0163,0.9097
51103030300,51,103,030300,65-74,0.126442,80799,10216,756906,1725085,21.4,0.0189,0.8776
51103030300,51,103,030300,75-84,0.320391,70582,22614,592754,968179,13.7,0.0392,0.9195
51103030300,51,103,030300,85 and older,1,47968,47968,375424,375424,7.8,0.0185,1.1321
